ID,ENTRYTYPE,title,author,year,journal,booktitle,volume,number,pages,doi,url,file,abstract,aggregating_evidence,cited_by,colrev.dblp.dblp_key,colrev_pdf_id,colrev_status,curation_id,dblp_key,fulltext,goal_rowe,language,link,literature_review,lr_type_pare_et_al,note,r_agenda,r_agenda_levels,r_gaps,screening_criteria,synthesis,theory_building,topic
AlsuhaibanyLi2017,inproceedings,Estimation of Rooftop Solar Photovoltaic (PV) Potential - A Systematic Literature Review and Guidelines for Future Research,"Alsuhaibany, Yazeed and Li, Yan",2017,,Americas Conference on Information Systems,,,,,https://aisel.aisnet.org/amcis2017/GreenIS/Presentations/3,,,,,https://dblp.org/rec/conf/amcis/AlsuhaibanyL17,,rev_synthesized,https://github.com/CoLRev-curations/americas-conference-on-information-systems#AlsuhaibanyLi2017,,,,eng,,,,,,,,,,,
AltendeiteringIsstMoritzEtAl2024,inproceedings,Data Quality Tools: Towards a Software Reference Architecture,"Altendeitering, Marcel and Guggenberger, Tobias Moritz",2024,,Hawaii International Conference on System Sciences,,,6159--6168,10.24251/HICSS.2024.740,https://hdl.handle.net/10125/107125,data/pdfs/2024/AltendeiteringIsstMoritzEtAl2024.pdf,,,,https://dblp.org/rec/conf/hicss/AltendeiteringG24,cpid2:fffffffffe7492fffffffffffffffffffc00003fffeff5ffff07c0fffe01a23fff9f960ff001000ff001800ff001800ff001800ff001800ff001800ff001800ff001800ff001837ff1ff800ff201800ff0fd000ff8ff000ff001000ff000800ff001000ff001800ff001800ff001802fff7f92fff1fffffff0fc3fdfffffffff,rev_synthesized,,,,,eng,,,,,,,,,,,
Alter2013,article,"Work System Theory: Overview of Core Concepts, Extensions, and Challenges for the Future","Alter, Steven",2013,Journal of the Association for Information Systems,,14,2,72--121,10.17705/1JAIS.00323,,,,False,177,,,rev_synthesized,,,,Explaining,,,,theoretical-review,,False,partial,True,,True,True,Other Domain
Alter2014,article,Theory of Workarounds,"Alter, Steven",2014,Communications of the Association for Information Systems,,34,1,1041--1066,10.17705/1CAIS.03455,,,,False,118,,,rev_synthesized,,,,Explaining,en,,,theoretical-review,,False,none,False,,True,True,Other Domain
AlthausHansmeier2024,inproceedings,The imperative of revival strategies through digital transformation in the cultural sector -a taxonomy approach,"Althaus, Maike and Hansmeier, Philipp",2024,,European Conference on Information Systems,,,,,https://aisel.aisnet.org/ecis2024/track12_digtrans/track12_digtrans/3,data/pdfs/2024/Digital Transformation/AlthausHansmeier2024.pdf,,,,https://dblp.org/rec/conf/ecis/AlthausH24,,rev_synthesized,,,,,eng,,,,,,,,,,,
AltukhiPradhan2024a,inproceedings,Systematic Literature Review: Explainable AI Definitions and Challenges in Education,"Altukhi, Zaid M. and Pradhan, Sojen",2024,,International Conference on Information Systems,,,,,https://aisel.aisnet.org/icis2024/lit_review/lit_review/11,data/pdfs/2024/Literature Review/Systematic Literature Review_ Explainable AI Definitions and Chal.pdf,,,,https://dblp.org/rec/conf/icis/AltukhiP24,,rev_synthesized,,,,,eng,,,,,,,,,,,
AlyamiPileggiHawryszkiewycz2020,inproceedings,The Impact of New Technologies on Learning - A Literature review on Mobile Collaborative Learning,"Alyami, Abdulrahman and Pileggi, Salvatore F. and Hawryszkiewycz, Igor T.",2020,,Pacific Asia Conference on Information Systems,,,,,https://aisel.aisnet.org/pacis2020/213,,,,,https://dblp.org/rec/conf/pacis/AlyamiPH20,,rev_synthesized,https://github.com/CoLRev-curations/pacific-asia-conference-on-information-systems#AlyamiPileggiHawryszkiewycz2020,,,,eng,,,,,,,,,,,
AlzoubiGillAlAni2016,article,Empirical studies of geographically distributed agile development communication challenges - A systematic review,"Alzoubi, Yehia Ibrahim and Gill, Asif Qumer and Al-Ani, Ahmed",2016,Information & Management,,53,1,22--37,10.1016/J.IM.2015.08.003,https://www.sciencedirect.com/science/article/pii/S0378720615000877,data/pdfs/53_1/AlzoubiGillAlAni2016.pdf,,,92,https://dblp.org/rec/journals/iam/AlzoubiGA16,cpid2:ffffffffffffffffc7f00fc3c4000043c4000043c0000003ffffffefc0000fefc084ffffc007ffffffffffffcfe3a137c1e00003dfe00003cbe1fe07c3ffffffffffffffffffffffc2290007c0010003c0010003c0010003c0010003c0010013c0018003c0010003ffff0003efff0003c0770003dfffffffffffffffffffffff,rev_synthesized,,,,,eng,,,,,,,,,,,
AmboangGalidoAlce2025,inproceedings,ICT-enabled Technologies for Pedestrian Safety A Scoping Review,"Amboang, Jyresa Mae and Galido, Adrian P. and Alce, Apple Rose",2025,,Pacific Asia Conference on Information Systems,,,,,https://aisel.aisnet.org/pacis2025/iot_smartcity/iot_smartcity/7,,,,,https://dblp.org/rec/conf/pacis/AmboangGA25,,rev_synthesized,,,,,eng,,,,,,,,,,,
AmendEymannKauffmannEtAl2022,inproceedings,Deriving Facilitators for Electronic Health Record Implementation: A Systematic Literature Review of Opportunities and Challenges,"Amend, Julia and Eymann, Torsten and Kauffmann, Anna Lina and Münch, Tobias and Troglauer, Patrick",2022,,European Conference on Information Systems,,,,,https://aisel.aisnet.org/ecis2022_rp/81,data/pdfs/2022/rp/AmendEymannKauffmannEtAl2022.pdf,,,,https://dblp.org/rec/conf/ecis/AmendEKMT22,,rev_synthesized,,https://dblp.org/rec/conf/ecis/AmendEKMT22,,,eng,,,,,,,,,,,
Amrollahi2014,article,Three Decades of Research on Strategic Information System Plan Development,"Amrollahi, Alireza and Ghapanchi, Amir Hossein and Talaei-Khoei, Amir",2014,Communications of the Association for Information Systems,,34,1,1439--1467,10.17705/1CAIS.03484,,,,False,0,,,rev_synthesized,,,,Describing,en,,,descriptive-review,,False,partial,True,,True,True,Software Development
AndersonAhmadChang2024,article,Case-Based Learning for Cybersecurity Leaders: A Systematic Review and Research Agenda,"Anderson, Ashley and Ahmad, Atif and Chang, Shanton",2024,Information & Management,,61,7,104015,10.1016/J.IM.2024.104015,,,,,7,,,rev_synthesized,,,,,eng,,,,,,,,,,,
AnderssonHatakkaLarssonEtAl2021,inproceedings,Citizen Diversity in e-Government Research - Moving the Field Forward,"Andersson, Annika and Hatakka, Mathias and Larsson, Hannu and Hedström, Karin",2021,,Hawaii International Conference on System Sciences,,,,,https://hdl.handle.net/10125/71204,data/pdfs/2021/AnderssonHatakkaLarssonEtAl2021.pdf,,,,https://dblp.org/rec/conf/hicss/AnderssonHLH21,,rev_synthesized,,,,,eng,,,,,,,,,,,
AndohBaidooChavarriaJonesEtAl2022,article,Examining the state of empirical business intelligence and analytics research: A poly-theoretic approach,"Andoh-Baidoo, Francis Kofi and Chavarria, Juan A. and Jones, Mary C. and Wang, Ying and Takieddine, Samer",2022,Information & Management,,59,6,103677,10.1016/J.IM.2022.103677,,data/pdfs/59_6/Examining-the-state-of-empirical-business-intelligence-an_2022_Information--.pdf,,,,https://dblp.org/rec/journals/iam/Andoh-BaidooCJW22,,rev_synthesized,,,,,eng,,,,,,,,,,,
AndradeFundacaoVargasEtAl2023,inproceedings,Citizen Participation Level in Smart Governance: A Literature Review,"Andrade, Bruno and Fundação, Figueiredo and Vargas, Getulio and Eaesp, Fgv and Przeybilovicz, Erico and Alexandra, Maria and Cortez Da Cunha Fundação, Viegas",2023,,Americas Conference on Information Systems,,,,,,data/pdfs/2023/AndradeFundacaoVargasEtAl2023.pdf,,,,,cpid2:fffffffffffffffffffffffffc00003ffe00007ffffeeffff001e07ff001000ffe1ff9ffff8001fffff007fffffffffff1fffffff000000ff000000ff000000ff000000ff007fffff3fffffff0fffffff0fffffff000000ff000000ff000000ff000000ff000000ff000000ff000000ff000000fffffffffffffffffffffffff,rev_synthesized,,,,,,,,,,,,,,,,
AnschutzEbnerSmolnikEtAl2021,inproceedings,Needs for Speed - Categorizing commuter types in the context of smart mobility systems,"Anschütz, Christian and Ebner, Katharina and Smolnik, Stefan and Huber, Hans-Hendrik",2021,,European Conference on Information Systems,,,,,https://aisel.aisnet.org/ecis2021_rp/20,data/pdfs/2021/rp/AnschutzEbnerSmolnikEtAl2021.pdf,,,,https://dblp.org/rec/conf/ecis/AnschutzESH21,,rev_synthesized,,,,,eng,,,,,,,,,,,
AntiVartiainen2024,article,Explanations of Insider Deviant Behavior in Information Security: A Systematic Literature Review,"Anti, Emmanuel and Vartiainen, Tero",2024,Communications of the Association for Information Systems,,55,,1--36,10.17705/1CAIS.05501,https://aisel.aisnet.org/cais/vol55/iss1/4,,"Insider deviant behavior (IDB) in information security (IS) poses significant threats to public and private organizations. To enhance our understanding of IDB, we conducted a systematic review of existing literature, analyzing theories from the fields of criminology (e.g., Deterrence Theory), sociology (e.g., Social Control Theory), and psychology (e.g., Neutralization Techniques) utilized in IS research on IDB. We identified 46 theories from these disciplines, which we categorized into four main groups: psychological and behavioral, organizational, sociocultural, and decision-making. Additionally, we classified their constructs into eight key factors. Further, ten IDBs frequently studied in IS were identified. Our analysis identified relationships among these theories emphasizing shared concepts that improve our comprehension of IDB. These relationships and their implications for theory and practice are discussed offering insights into the multifaceted nature of insider deviance and the diverse theoretical lenses through which they can be examined. This review not only consolidates existing knowledge but also lays the groundwork for future research in effectively addressing insider deviant behavior.",,2,,,rev_synthesized,,,,,eng,,,,,,,,,,,
AntonOesterreichTeuteberg2022,article,The property of being causal – The conduct of qualitative comparative analysis in information systems research,"Anton, Eduard and Oesterreich, Thuy Duong and Teuteberg, Frank",2022,Information & Management,,59,3,103619,10.1016/J.IM.2022.103619,,data/pdfs/59_3/The-property-of-being-causal---The-conduct-of-qualitative-_2022_Information-.pdf,,,,https://dblp.org/rec/journals/iam/AntonOT22,,rev_synthesized,,https://dblp.org/rec/journals/iam/AntonOT22,,,eng,,,,,,,,,,,
Arnott2012,article,"Design Science in Decision Support Systems Research: An Assessment using the Hevner, March, Park, and Ram Guidelines","Arnott, David and Pervan, Graham",2012,Journal of the Association for Information Systems,,13,11,923--949,10.17705/1JAIS.00315,,,,False,43,,,rev_synthesized,,,,Describing,,,,descriptive-review,,False,partial,True,,True,False,Other Domain
ArnottPervan2008,article,Eight key issues for the decision support systems discipline,"Arnott, David and Pervan, Graham",2008,Decision Support Systems,,44,3,657--672,10.1016/J.DSS.2007.09.003,https://www.sciencedirect.com/science/article/pii/S0167923607001698,data/pdfs/44_3/ArnottPervan2008.pdf,,,,https://dblp.org/rec/journals/dss/ArnottP08,cpid2:ffffffffffffffffc3c01f03c7f81f87c3ffff03ffffffffe000000ff7e007ffffe107ffff0000fffff01fffffffffffefffffffc0000003c0000003c0000003c0000003c00401fff37fffdfffffffffe3ff92efe0150003c0010003c0010003c0018003c0018007fee1a547c00d8003e009807fc0ffffffffffffffffffffff,rev_synthesized,,,,,eng,,,,,,,,,,,
ArnottPervan2014,article,A critical analysis of decision support systems research revisited - the rise of design science,"Arnott, David and Pervan, Graham",2014,Journal of Information Technology,,29,4,269--293,10.1057/JIT.2014.16,,data/pdfs/29_4/ArnottPervan2014.pdf,"In 2005 the Journal of Information Technology article ‘A critical analysis of decision support systems research’ analyzed 1020 decision support systems (DSS) articles from 1990 to 2003. Since 2003 business intelligence (BI) and business analytics have gained popularity in practice. In theory and research the period since 2003 has seen a change in the decision-making theory orthodoxy and the codification and acceptance of design science. To investigate the changes in the DSS field, a number of expectations were derived from previous literature analyses. These expectations were assessed using bibliometric content analysis. The article sample to 2010 now includes 1466 articles from 16 journals. The analysis of the expectations yields mixed results for the DSS field. On the negative side, there has been an overall decline in DSS publishing, the relevance of DSS research published in journals to IT professionals has declined, and the rigor of DSS research designs has not improved. On the positive side, there has been improvement in relevance to managers, grant funding of DSS research has increased, there has been a positive shift in judgment and decision-making foundations, BI publishing has increased, and group support systems publishing has reduced to a more balanced level. An important result from the analysis of the last 7 years of DSS research is the significant increase in DSS design-science research (DSR) to almost half of published articles. It is clear from the analysis that DSS is undergoing a transition from a field based on statistical hypothesis testing and conceptual studies to one where DSR is the most popular method.",,,https://dblp.org/rec/journals/jitech/ArnottP14,cpid2:ffffffffffe00ffbffffffffc000007fc000003fc004023fc00fffffc21fffffc07fffffc4006bffc0ffffffc0ffffffcfffffffc00001ffc00001ffc00001ffc00001ffc00001ffc00001ffc00001ffc00001ffc00001ffc0001fffffffffffc7ffffffc0000003c0000003c0018003c0000003c0000003ffffffffffffffff,rev_synthesized,,,,,eng,,,,,,,,,,,
Arslan2021,inproceedings,A Review on Social Media channel Choice Determinants in Organizations,"Arslan, Kader",2021,,European Conference on Information Systems,,,,,https://aisel.aisnet.org/ecis2021_rip/37,data/pdfs/2021/rip/Arslan2021.pdf,,,,https://dblp.org/rec/conf/ecis/Arslan21,,rev_synthesized,,,,,eng,,,,,,,,,,,
AsatianiNorstrom2023,article,Information systems for sustainable remote workplaces,"Asatiani, Aleksandre and Norström, Livia",2023,The Journal of Strategic Information Systems,,32,3,101789,10.1016/J.JSIS.2023.101789,,,,,19,,,rev_synthesized,,,,,eng,,,,,,,,,,,
AsdeckerKabinoKlemischEtAl2024,inproceedings,Customized Preventive Returns Management: Socio-Demographic Factors and Their Influence on Return Behavior,"Asdecker, Björn and Kabino, Kara and Klemisch, Stefanie and Felch, Vanessa",2024,,Pacific Asia Conference on Information Systems,,,,,https://aisel.aisnet.org/pacis2024/track_10_ebus/track10_ebus/10,data/pdfs/2024/AsdeckerKabinoKlemischEtAl2024.pdf,,,,https://dblp.org/rec/conf/pacis/AsdeckerKKF24,,rev_synthesized,,,,,eng,,,,,,,,,,,
AshtariTaylorLai2020,inproceedings,Systematic Review of Social Networking Support Groups for Genetic-Disorders Pain Management,"Ashtari, Sadaf and Taylor, Joseph and Lai, Glen",2020,,Hawaii International Conference on System Sciences,,,,10.24251/HICSS.2020.423,http://hdl.handle.net/10125/64165,data/pdfs/2020/Information Technology in Healthcare/AshtariTaylorLai2020.pdf,,,,https://dblp.org/rec/conf/hicss/AshtariTL20,cpid2:fffffffffe749ebffffffffffffffffff800001ffff00ffff83c3c1ff83c1e3fffffffffff1f800ff001000ff001800ff001000ff001800ff001800ff001800ff3ff000ff0ff800ff001800ff001000ff001000ff001000ff009000ff001000ff005000ff0008ffff00183fff000800ffff5fffff0fffffff0fc3fdfffffffff,rev_synthesized,,,,,eng,,,,,,,,,,,
AswadLessard2021,inproceedings,Service Design Methods' Ability to Personalize Telehealth - A Systematic Literature Review,"Aswad, Oday and Lessard, Lysanne",2021,,Americas Conference on Information Systems,,,,,https://aisel.aisnet.org/amcis2021/healthcare_it/sig_health/13,,,,,https://dblp.org/rec/conf/amcis/AswadL21,,rev_synthesized,https://github.com/CoLRev-curations/americas-conference-on-information-systems#AswadLessard2021,,,,eng,,,,,,,,,,,
AtaeiRegulaHaertelEtAl2024,inproceedings,Impact of Big Data Analytics on Business Performance: A systematic Literature Review,"Ataei, Pouya and Regula, Sri and Haertel, Christian and Staegemann, Daniel",2024,,Americas Conference on Information Systems,,,,,https://aisel.aisnet.org/amcis2024/stratcompis/stratcompis/3,data/pdfs/2024/AtaeiRegulaHaertelEtAl2024.pdf,,,,https://dblp.org/rec/conf/amcis/AtaeiRHS24,cpid2:fffffffffffffffffffffffff800001ffc00003ffffc3ffffff3effffe0ff0fff801801ffe07e07ff803c03ffc07c03ffffffffff1fffffff000000ff000000ff000000ff000000ff000000ff1fffffff1bf6ffff0fffffff000000ff000000ff000000ff000000ff000000ff00fff7ff000000fffffffffffffffffffffffff,rev_synthesized,,,,,,,,,,,,,,,,
AufschlagerKusankeWitteEtAl2023,inproceedings,Women Mentoring Programs to Reduce the Gender Gap in IT Professions A Literature Review and Critical Reflection,"Aufschläger, Lisa Theresia and Kusanke, Kristina and Witte, Anne-Katrin and Kendziorra, Jennifer and Winkler, Till J.",2023,,Americas Conference on Information Systems,,,,,https://aisel.aisnet.org/amcis2023/soc_inclusion/social_inclusion/3,data/pdfs/2023/AufschlagerKusankeWitteEtAl2023.pdf,,,,https://dblp.org/rec/conf/amcis/AufschlagerKWKW23,cpid2:fffffffffffffffffffffffff000000ff000000fff0000fffff7fffff803e07ff803001ffe07e07ffc07c03ff101a01ffff81fffffe00ffff1fffffff000040ff000000ff000000ff000000ff000000ff3fffffff041fffff0fffffff000000ff000000ff000000ff000000ff000000ff000000fffffffffffffffffffffffff,rev_synthesized,,https://dblp.org/rec/conf/amcis/AufschlagerKWKW23,,,eng,,,,,,,,,,,
